Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
no access to sent tuesday november access hi can access annual leave below print screen senior developer,1,Low TF-IDF confidence (0.68); Rich vocabulary (0.88),17,104,1,6.117647058823529,en,40.2858823529412,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.6821184402046383,HR Support,True,2.093411,0.0,error,False,0.0
windows upgrade not enough space on partition re upgrade started cam ca se sent monday upgrade started importance high kind regards infrastructure manager ext phone subsidiaries separate entity liability for another such entity acts or omissions,1,Complex text (readability: -1.3); Rich vocabulary (0.89),36,245,1,6.805555555555555,en,-1.254999999999967,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,0.0,0.9457525175279606,Administrative rights,True,2.082098,0.0,error,False,0.0
outlook does not synchronize anymore on laptop does synchronize anymore laptop hi cannot use application phone anymore starting hour ago sudden received message server password changed need introduce password however can still use laptop with old settings could you please let know what wrong need be solved asap blocks work thank you,1,Low TF-IDF confidence (0.68); Complex text (readability: 12.5); Rich vocabulary (0.81),52,334,1,6.423076923076923,en,12.512692307692333,0.8076923076923077,0.0,0.0,0.0,0.0,0,0,0.0,0.6795036692739329,Hardware,True,2.096556,0.0,error,False,0.0
phone handling thursday pm phone handling dear ladies please advised due personal circumstances shall tomorrow while shall working please kindly remind make phone picked rings apart provide front relying supportive occasion also recruited receptionist dedicated resource phone handling front hopefully things improve she joining st october phones continue diverted even receptionist effort make calls unanswered please divert calls tomorrow thank yours sincerely phone handling dear ladies finds well writing kindly ask make calls answered despite join effort receive complaints about calls answered enclosing attention report detailing how calls handled convinced done best please remember missed call missed opportunity thank yours sincerely,1,Long text (101 words); Complex text (readability: -51.5); Rich vocabulary (0.71),101,743,1,7.356435643564357,en,-51.47801980198017,0.7128712871287128,0.0,0.0,0.0,0.0,0,0,0.0,0.9410365938889063,Hardware,True,2.07745,0.0,error,False,0.0
add to mail quarantine dear you have kb be deleted automatically after days you can change frequency these within your portal log,1,Rich vocabulary (0.95),22,129,1,5.863636363636363,en,49.91409090909093,0.9545454545454546,0.0,0.0,0.0,0.0,0,0,0.0,0.9111875269650808,Miscellaneous,True,2.080901,0.0,error,False,0.0
new starter new jersey july pm re starter form complete hi credentials these users later than make these two done leave make done delays thanks engineer ext date july starter form complete hi please help completed form joining nj thank administration officer,1,Complex text (readability: 29.2); Rich vocabulary (0.74),42,258,1,6.142857142857143,en,29.247857142857157,0.7380952380952381,0.0,0.0,0.0,0.0,0,0,0.0,0.989973242706942,HR Support,True,2.1009,0.0,error,False,0.0
please need a raiser for work place and a key board please raiser work key board,0,"Default to TF-IDF (simple, confident case)",16,80,1,5.0,en,95.42,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.8385925361414633,Hardware,True,2.098456,0.0,error,False,0.0
po incomplete inactive requester tuesday october pm po incomplete inactive requester hello raised created po requisition active anymore po incomplete cannot process invoice close po best regards sp tar shared officer ext st,1,Complex text (readability: 4.1); Rich vocabulary (0.76),33,223,1,6.757575757575758,en,4.140000000000015,0.7575757575757576,0.0,0.0,0.0,0.0,0,0,0.0,0.8238893257995012,Purchase,True,2.078944,0.0,error,False,0.0
outlook issue sent tuesday july issue hi need your help dear back after weeks holidays unable access mails window please enter your password constantly appearing thank you for your help best regards manager can you please check raise ticket for thank you kind regards defect manager,1,Complex text (readability: 27.7); Rich vocabulary (0.76),46,282,1,6.130434782608695,en,27.72760869565218,0.7608695652173914,0.0,0.0,0.0,0.0,0,0,0.0,0.9617767402588221,Administrative rights,True,2.10052,0.0,error,False,0.0
access needed tuesday la flow si unauthorized va lead,1,Rich vocabulary (1.00),9,53,1,5.888888888888889,en,56.70000000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8212350419083576,Hardware,True,2.080743,0.0,error,False,0.0
display receiver connection connecting dear plugged cable working well installer cables told issue solve checked find out issue depending different kind notebooks working find backup bought display receiver connect connect without help october european help better solution br main main,1,Complex text (readability: 7.6); Rich vocabulary (0.80),40,286,1,7.15,en,7.610000000000014,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9400403451140985,Hardware,True,2.115285,0.0,error,False,0.0
new backpack november backpack hello requested today backpack received almost years ago has degraded thanks developer,1,Complex text (readability: 16.1); Rich vocabulary (0.88),16,117,1,7.3125,en,16.107500000000016,0.875,0.0,0.0,0.0,0.0,0,0,0.0,0.961084877559952,Hardware,True,2.083981,0.0,error,False,0.0
add member into com pm add member hello please add thank,1,Rich vocabulary (0.73),11,56,1,5.090909090909091,en,72.61545454545457,0.7272727272727273,0.0,0.0,0.0,0.0,0,0,0.0,0.9701936790940874,Miscellaneous,True,2.098593,0.0,error,False,0.0
new project code oracle fusion pre code deck hello please attached form setup pre usual pre tasks client deck thank,1,Rich vocabulary (0.80),20,115,1,5.75,en,59.63500000000003,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9787277253948894,Internal Project,True,2.071414,0.0,error,False,0.0
open connection failed open connection failed hi trying connect but get error can anyone help with issue thanks regards,1,Rich vocabulary (0.84),19,119,1,6.2631578947368425,en,45.06578947368425,0.8421052631578947,0.0,0.0,0.0,0.0,0,0,0.0,0.9546963909482951,Hardware,True,2.082246,0.0,error,False,0.0
ms it support team box as recipient for notifications wednesday february pm warning hello please add kind recipient thank regards leader wednesday february pm warning close breaching please advised unassigned close breaching reference number summary failing priority moderate resolution target date assigned engineer unassigned ref msg,1,Complex text (readability: -14.6); Rich vocabulary (0.80),46,335,1,7.282608695652174,en,-14.572391304347803,0.8043478260869565,0.0,0.0,0.0,0.0,0,0,0.0,0.9326169086088024,Miscellaneous,True,2.079477,0.0,error,False,0.0
approvals oracle stuck approvals stuck following requisitions won open know why can approve or dismiss could you find out why chief officer,1,Low TF-IDF confidence (0.70); Rich vocabulary (0.86),22,139,1,6.318181818181818,en,38.37772727272727,0.8636363636363636,0.0,0.0,0.0,0.0,0,0,0.0,0.6969051472984721,Miscellaneous,True,2.067959,0.0,error,False,0.0
project code pm code hello starting rd part please assign her code thank,1,Rich vocabulary (0.85),13,72,1,5.538461538461538,en,76.50153846153849,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.9903439541195354,Internal Project,True,2.077573,0.0,error,False,0.0
engineers cannot connect to servers engineers cannot connect hello please ensure engineers connect currently permissions details attached marked regards owner,1,Complex text (readability: 8.9); Rich vocabulary (0.75),20,158,1,7.9,en,8.875000000000028,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9422145961639925,Hardware,True,2.077202,0.0,error,False,0.0
access administrators said permission log think incorrect please administrators by,1,Low TF-IDF confidence (0.63); Complex text (readability: 2.1); Rich vocabulary (0.90),10,82,1,8.2,en,2.105000000000018,0.9,0.0,0.0,0.0,0.0,0,0,0.0,0.6327843380674324,Hardware,True,2.11205,0.0,error,False,0.0
end project setup form oracle and pas new people engagement communications pas setup form engagement communications platform hi please setup code attached offers recovery sub type central thanks please refer section entities,1,Complex text (readability: 13.1); Rich vocabulary (0.78),32,224,1,7.0,en,13.086250000000035,0.78125,0.0,0.0,0.0,0.0,0,0,0.0,0.8710455490494565,Internal Project,True,2.079474,0.0,error,False,0.0
connection not working status showing up connecting since while icon yellow know why connected yet,1,Rich vocabulary (1.00),15,98,1,6.533333333333333,en,44.97000000000003,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.936566728489433,Hardware,True,2.090855,0.0,error,False,0.0
access cards pm card si ca card card si,1,Unsupported language (it),9,39,1,4.333333333333333,it,94.30000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9925626896911004,Access,True,2.099755,0.0,error,False,0.0
live database tuesday database importance high hi instance database backup restored environment urgent please possible software consultant,1,Complex text (readability: 0.5); Rich vocabulary (0.88),17,138,1,8.117647058823529,en,0.47411764705884707,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.8372520480153772,Hardware,True,2.100288,0.0,error,False,0.0
backup failure local virtual server virtual server failure reason error code was successful but job did fully complete successfully source process error code os mount failed source process files failed back up none virtual server copy protected virtual machines total virtual machines successful virtual machines failed virtual machines virtual machines partially successful virtual machines powered off by job failed failure reason error registering virtual machine,1,Complex text (readability: -25.7),65,466,1,7.1692307692307695,en,-25.736923076923063,0.5384615384615384,0.0,0.0,0.0,0.0,0,0,0.0,0.8901145024139071,Hardware,True,2.112034,0.0,error,False,0.0
access friday hi please activate ref today her role let kind regards,1,Low TF-IDF confidence (0.60); Rich vocabulary (1.00),12,68,1,5.666666666666667,en,67.75500000000001,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5951701774117027,HR Support,True,2.116165,0.0,error,False,0.0
confluence access wednesday pm confluence hello working confluence further details thank,1,Complex text (readability: 11.1); Rich vocabulary (0.82),11,88,1,8.0,en,11.088181818181852,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9994437460026931,Access,True,2.092295,0.0,error,False,0.0
access friday pm logging hi connect log file attached understand authentication problem carefully insert credentials problem how solved,1,Complex text (readability: 14.7); Rich vocabulary (0.94),18,135,1,7.5,en,14.66500000000002,0.9444444444444444,0.0,0.0,0.0,0.0,0,0,0.0,0.9600756977978182,Hardware,True,2.094805,0.0,error,False,0.0
can scroll down to all data sent tuesday october can scroll down data hi guys there problem when trying scroll bottom data screens or thanks client manager,1,Rich vocabulary (0.78),27,155,1,5.7407407407407405,en,57.23000000000002,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.8034202464945996,Hardware,True,2.073999,0.0,error,False,0.0
not able to submit time sheet due to job tittle settings sent friday re update error sheet update if known but error displayed review submit screen most likely caused by job title please attached sent thursday re update error sheet hello thank you for your response very fast appreciate but have problem lets complete for days problematic week except for friday after complete right details shows string instead code attached print screen for you think because these get another error when try review submit sent thursday update error sheet dear further our recent communication we believe your below query resolved if you with resolution there need for response however please let know if we can be any further assistance matter reference number summary error sheet resolver description sent thursday re sheet hi unfortunately succeeded making modification you suggested delete option available for week with error please attached print screen whenever you have some please contact thanks sent wednesday sheet hello order delete problematic week could you please go manage cards select cards period select row entry section options actions section become editable there you can delete week for got moved weekend create week go manage cards again actions create calendar please select st problematic week week can be generated please try fill sheet after done click next then submit if anything unclear feel free contact for looking forward hearing you analyst ext hub sent tuesday re sheet hello tried log application succeeded for some days but for last week for monday tuesday adds thursday for wednesday adds saturday can you help with look have hours logged for thursday can delete thanks sent friday sheet hello your created if you report message for your st days without possibility enter code please let know note issue tracked by our rd party provider you be able log your properly only for weeks following your start date please let know if you experience issue described above thank you for your understanding analyst ext hub sent monday sheet dear welcome we wish you wonderful here unfortunately moment we only have one colleague assigned working tasks due work load there delays your starter ticket for yet processed why you able log into once your created you be notified we apologize for inconvenience caused thank you for understanding regards analyst ext hub sent friday sheet hello please help with verification for when try log get following error please attached print screen name thanks kind regards ext,1,Low TF-IDF confidence (0.57); Long text (409 words); Complex text (readability: -343.0),409,2525,1,6.17359413202934,en,-342.95672371638136,0.4889975550122249,0.0,0.0,0.0,0.0,0,0,0.0,0.5695921609684669,HR Support,True,2.108185,0.0,error,False,0.0
